source,locality,bhk,price_raw,area_raw,title,url,scraped_date,price,area_sqft,price_per_sqft,year,month,month_name,week_number,festival,is_festival
magicbricks,Arera Colony,2 BHK,"₹ 15,500/month",998 sq.ft,2 BHK Flat in Arera Colony,https://example.com/arera-colony/2-bhk,2024-02-19,15500,998.0,15.53,2024,2,Feb,8,,False
99acres,Arera Colony,2 BHK,"₹ 16,500/month",795 sq.ft,2 BHK Flat in Arera Colony,https://example.com/arera-colony/2-bhk,2024-02-19,16500,795.0,20.75,2024,2,Feb,8,,False
magicbricks,Arera Colony,3 BHK,"₹ 29,000/month",1232 sq.ft,3 BHK Flat in Arera Colony,https://example.com/arera-colony/3-bhk,2024-02-19,29000,1232.0,23.54,2024,2,Feb,8,,False
99acres,Arera Colony,3 BHK,"₹ 25,500/month",1359 sq.ft,3 BHK Flat in Arera Colony,https://example.com/arera-colony/3-bhk,2024-02-19,25500,1359.0,18.76,2024,2,Feb,8,,False
magicbricks,Arera Colony,3 BHK,"₹ 25,000/month",1106 sq.ft,3 BHK Flat in Arera Colony,https://example.com/arera-colony/3-bhk,2024-02-19,25000,1106.0,22.6,2024,2,Feb,8,,False
99acres,MP Nagar,1 BHK,"₹ 9,000/month",542 sq.ft,1 BHK Flat in MP Nagar,https://example.com/mp-nagar/1-bhk,2024-02-19,9000,542.0,16.61,2024,2,Feb,8,,False
magicbricks,MP Nagar,1 BHK,"₹ 12,500/month",444 sq.ft,1 BHK Flat in MP Nagar,https://example.com/mp-nagar/1-bhk,2024-02-19,12500,444.0,28.15,2024,2,Feb,8,,False
magicbricks,MP Nagar,1 BHK,"₹ 12,500/month",607 sq.ft,1 BHK Flat in MP Nagar,https://example.com/mp-nagar/1-bhk,2024-02-19,12500,607.0,20.59,2024,2,Feb,8,,False
99acres,MP Nagar,1 BHK,"₹ 14,500/month",422 sq.ft,1 BHK Flat in MP Nagar,https://example.com/mp-nagar/1-bhk,2024-02-19,14500,422.0,34.36,2024,2,Feb,8,,False
99acres,MP Nagar,1 BHK,"₹ 11,000/month",446 sq.ft,1 BHK Flat in MP Nagar,https://example.com/mp-nagar/1-bhk,2024-02-19,11000,446.0,24.66,2024,2,Feb,8,,False
99acres,MP Nagar,1 BHK,"₹ 11,500/month",519 sq.ft,1 BHK Flat in MP Nagar,https://example.com/mp-nagar/1-bhk,2024-02-19,11500,519.0,22.16,2024,2,Feb,8,,False
magicbricks,MP Nagar,1 BHK,"₹ 11,500/month",402 sq.ft,1 BHK Flat in MP Nagar,https://example.com/mp-nagar/1-bhk,2024-02-19,11500,402.0,28.61,2024,2,Feb,8,,False
magicbricks,MP Nagar,2 BHK,"₹ 24,500/month",782 sq.ft,2 BHK Flat in MP Nagar,https://example.com/mp-nagar/2-bhk,2024-02-19,24500,782.0,31.33,2024,2,Feb,8,,False
magicbricks,MP Nagar,2 BHK,"₹ 19,500/month",1034 sq.ft,2 BHK Flat in MP Nagar,https://example.com/mp-nagar/2-bhk,2024-02-19,19500,1034.0,18.86,2024,2,Feb,8,,False
99acres,MP Nagar,2 BHK,"₹ 21,000/month",904 sq.ft,2 BHK Flat in MP Nagar,https://example.com/mp-nagar/2-bhk,2024-02-19,21000,904.0,23.23,2024,2,Feb,8,,False
magicbricks,MP Nagar,2 BHK,"₹ 21,500/month",792 sq.ft,2 BHK Flat in MP Nagar,https://example.com/mp-nagar/2-bhk,2024-02-19,21500,792.0,27.15,2024,2,Feb,8,,False
99acres,MP Nagar,2 BHK,"₹ 20,500/month",942 sq.ft,2 BHK Flat in MP Nagar,https://example.com/mp-nagar/2-bhk,2024-02-19,20500,942.0,21.76,2024,2,Feb,8,,False
magicbricks,MP Nagar,2 BHK,"₹ 18,500/month",934 sq.ft,2 BHK Flat in MP Nagar,https://example.com/mp-nagar/2-bhk,2024-02-19,18500,934.0,19.81,2024,2,Feb,8,,False
magicbricks,MP Nagar,2 BHK,"₹ 20,500/month",807 sq.ft,2 BHK Flat in MP Nagar,https://example.com/mp-nagar/2-bhk,2024-02-19,20500,807.0,25.4,2024,2,Feb,8,,False
magicbricks,MP Nagar,3 BHK,"₹ 35,000/month",1374 sq.ft,3 BHK Flat in MP Nagar,https://example.com/mp-nagar/3-bhk,2024-02-19,35000,1374.0,25.47,2024,2,Feb,8,,False
magicbricks,MP Nagar,3 BHK,"₹ 26,500/month",1376 sq.ft,3 BHK Flat in MP Nagar,https://example.com/mp-nagar/3-bhk,2024-02-19,26500,1376.0,19.26,2024,2,Feb,8,,False
99acres,MP Nagar,3 BHK,"₹ 31,500/month",1247 sq.ft,3 BHK Flat in MP Nagar,https://example.com/mp-nagar/3-bhk,2024-02-19,31500,1247.0,25.26,2024,2,Feb,8,,False
99acres,MP Nagar,3 BHK,"₹ 28,000/month",1188 sq.ft,3 BHK Flat in MP Nagar,https://example.com/mp-nagar/3-bhk,2024-02-19,28000,1188.0,23.57,2024,2,Feb,8,,False
magicbricks,MP Nagar,3 BHK,"₹ 35,500/month",1291 sq.ft,3 BHK Flat in MP Nagar,https://example.com/mp-nagar/3-bhk,2024-02-19,35500,1291.0,27.5,2024,2,Feb,8,,False
magicbricks,MP Nagar,3 BHK,"₹ 24,500/month",1399 sq.ft,3 BHK Flat in MP Nagar,https://example.com/mp-nagar/3-bhk,2024-02-19,24500,1399.0,17.51,2024,2,Feb,8,,False
magicbricks,MP Nagar,3 BHK,"₹ 28,500/month",1266 sq.ft,3 BHK Flat in MP Nagar,https://example.com/mp-nagar/3-bhk,2024-02-19,28500,1266.0,22.51,2024,2,Feb,8,,False
99acres,Shivaji Nagar,1 BHK,"₹ 8,000/month",600 sq.ft,1 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/1-bhk,2024-02-19,8000,600.0,13.33,2024,2,Feb,8,,False
99acres,Shivaji Nagar,1 BHK,"₹ 9,000/month",590 sq.ft,1 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/1-bhk,2024-02-19,9000,590.0,15.25,2024,2,Feb,8,,False
magicbricks,Shivaji Nagar,1 BHK,"₹ 7,500/month",531 sq.ft,1 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/1-bhk,2024-02-19,7500,531.0,14.12,2024,2,Feb,8,,False
99acres,Shivaji Nagar,1 BHK,"₹ 7,000/month",420 sq.ft,1 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/1-bhk,2024-02-19,7000,420.0,16.67,2024,2,Feb,8,,False
99acres,Shivaji Nagar,1 BHK,"₹ 9,500/month",415 sq.ft,1 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/1-bhk,2024-02-19,9500,415.0,22.89,2024,2,Feb,8,,False
99acres,Shivaji Nagar,1 BHK,"₹ 6,500/month",543 sq.ft,1 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/1-bhk,2024-02-19,6500,543.0,11.97,2024,2,Feb,8,,False
magicbricks,Shivaji Nagar,1 BHK,"₹ 5,500/month",441 sq.ft,1 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/1-bhk,2024-02-19,5500,441.0,12.47,2024,2,Feb,8,,False
99acres,Shivaji Nagar,1 BHK,"₹ 8,000/month",429 sq.ft,1 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/1-bhk,2024-02-19,8000,429.0,18.65,2024,2,Feb,8,,False
magicbricks,Shivaji Nagar,1 BHK,"₹ 7,000/month",579 sq.ft,1 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/1-bhk,2024-02-19,7000,579.0,12.09,2024,2,Feb,8,,False
magicbricks,Shivaji Nagar,1 BHK,"₹ 6,500/month",423 sq.ft,1 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/1-bhk,2024-02-19,6500,423.0,15.37,2024,2,Feb,8,,False
magicbricks,Shivaji Nagar,1 BHK,"₹ 8,500/month",602 sq.ft,1 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/1-bhk,2024-02-19,8500,602.0,14.12,2024,2,Feb,8,,False
magicbricks,Shivaji Nagar,2 BHK,"₹ 13,500/month",746 sq.ft,2 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/2-bhk,2024-02-19,13500,746.0,18.1,2024,2,Feb,8,,False
99acres,Shivaji Nagar,2 BHK,"₹ 12,000/month",860 sq.ft,2 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/2-bhk,2024-02-19,12000,860.0,13.95,2024,2,Feb,8,,False
magicbricks,Shivaji Nagar,2 BHK,"₹ 10,500/month",896 sq.ft,2 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/2-bhk,2024-02-19,10500,896.0,11.72,2024,2,Feb,8,,False
magicbricks,Shivaji Nagar,2 BHK,"₹ 14,500/month",953 sq.ft,2 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/2-bhk,2024-02-19,14500,953.0,15.22,2024,2,Feb,8,,False
99acres,Shivaji Nagar,2 BHK,"₹ 14,000/month",789 sq.ft,2 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/2-bhk,2024-02-19,14000,789.0,17.74,2024,2,Feb,8,,False
99acres,Shivaji Nagar,2 BHK,"₹ 12,500/month",961 sq.ft,2 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/2-bhk,2024-02-19,12500,961.0,13.01,2024,2,Feb,8,,False
magicbricks,Shivaji Nagar,2 BHK,"₹ 16,000/month",716 sq.ft,2 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/2-bhk,2024-02-19,16000,716.0,22.35,2024,2,Feb,8,,False
99acres,Shivaji Nagar,2 BHK,"₹ 11,000/month",945 sq.ft,2 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/2-bhk,2024-02-19,11000,945.0,11.64,2024,2,Feb,8,,False
99acres,Shivaji Nagar,2 BHK,"₹ 10,000/month",1027 sq.ft,2 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/2-bhk,2024-02-19,10000,1027.0,9.74,2024,2,Feb,8,,False
magicbricks,Shivaji Nagar,2 BHK,"₹ 11,500/month",1045 sq.ft,2 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/2-bhk,2024-02-19,11500,1045.0,11.0,2024,2,Feb,8,,False
magicbricks,Shivaji Nagar,2 BHK,"₹ 12,500/month",711 sq.ft,2 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/2-bhk,2024-02-19,12500,711.0,17.58,2024,2,Feb,8,,False
99acres,Shivaji Nagar,3 BHK,"₹ 19,000/month",1172 sq.ft,3 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/3-bhk,2024-02-19,19000,1172.0,16.21,2024,2,Feb,8,,False
magicbricks,Shivaji Nagar,3 BHK,"₹ 18,000/month",1406 sq.ft,3 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/3-bhk,2024-02-19,18000,1406.0,12.8,2024,2,Feb,8,,False
magicbricks,Shivaji Nagar,3 BHK,"₹ 19,500/month",1250 sq.ft,3 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/3-bhk,2024-02-19,19500,1250.0,15.6,2024,2,Feb,8,,False
magicbricks,Shivaji Nagar,3 BHK,"₹ 15,000/month",1279 sq.ft,3 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/3-bhk,2024-02-19,15000,1279.0,11.73,2024,2,Feb,8,,False
99acres,Shivaji Nagar,3 BHK,"₹ 22,000/month",1250 sq.ft,3 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/3-bhk,2024-02-19,22000,1250.0,17.6,2024,2,Feb,8,,False
magicbricks,Shivaji Nagar,3 BHK,"₹ 18,000/month",1361 sq.ft,3 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/3-bhk,2024-02-19,18000,1361.0,13.23,2024,2,Feb,8,,False
magicbricks,Shivaji Nagar,3 BHK,"₹ 21,500/month",1147 sq.ft,3 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/3-bhk,2024-02-19,21500,1147.0,18.74,2024,2,Feb,8,,False
99acres,Shivaji Nagar,3 BHK,"₹ 19,500/month",1312 sq.ft,3 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/3-bhk,2024-02-19,19500,1312.0,14.86,2024,2,Feb,8,,False
99acres,Shivaji Nagar,3 BHK,"₹ 19,500/month",1434 sq.ft,3 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/3-bhk,2024-02-19,19500,1434.0,13.6,2024,2,Feb,8,,False
magicbricks,Shivaji Nagar,3 BHK,"₹ 20,000/month",1491 sq.ft,3 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/3-bhk,2024-02-19,20000,1491.0,13.41,2024,2,Feb,8,,False
magicbricks,Shivaji Nagar,3 BHK,"₹ 19,500/month",1369 sq.ft,3 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/3-bhk,2024-02-19,19500,1369.0,14.24,2024,2,Feb,8,,False
99acres,Kolar Road,1 BHK,"₹ 7,000/month",495 sq.ft,1 BHK Flat in Kolar Road,https://example.com/kolar-road/1-bhk,2024-02-19,7000,495.0,14.14,2024,2,Feb,8,,False
magicbricks,Kolar Road,1 BHK,"₹ 8,000/month",462 sq.ft,1 BHK Flat in Kolar Road,https://example.com/kolar-road/1-bhk,2024-02-19,8000,462.0,17.32,2024,2,Feb,8,,False
99acres,Kolar Road,1 BHK,"₹ 7,000/month",439 sq.ft,1 BHK Flat in Kolar Road,https://example.com/kolar-road/1-bhk,2024-02-19,7000,439.0,15.95,2024,2,Feb,8,,False
99acres,Kolar Road,1 BHK,"₹ 7,000/month",634 sq.ft,1 BHK Flat in Kolar Road,https://example.com/kolar-road/1-bhk,2024-02-19,7000,634.0,11.04,2024,2,Feb,8,,False
magicbricks,Kolar Road,1 BHK,"₹ 6,500/month",408 sq.ft,1 BHK Flat in Kolar Road,https://example.com/kolar-road/1-bhk,2024-02-19,6500,408.0,15.93,2024,2,Feb,8,,False
99acres,Kolar Road,1 BHK,"₹ 8,000/month",554 sq.ft,1 BHK Flat in Kolar Road,https://example.com/kolar-road/1-bhk,2024-02-19,8000,554.0,14.44,2024,2,Feb,8,,False
99acres,Kolar Road,1 BHK,"₹ 6,000/month",460 sq.ft,1 BHK Flat in Kolar Road,https://example.com/kolar-road/1-bhk,2024-02-19,6000,460.0,13.04,2024,2,Feb,8,,False
99acres,Kolar Road,1 BHK,"₹ 8,000/month",425 sq.ft,1 BHK Flat in Kolar Road,https://example.com/kolar-road/1-bhk,2024-02-19,8000,425.0,18.82,2024,2,Feb,8,,False
99acres,Kolar Road,1 BHK,"₹ 6,500/month",512 sq.ft,1 BHK Flat in Kolar Road,https://example.com/kolar-road/1-bhk,2024-02-19,6500,512.0,12.7,2024,2,Feb,8,,False
99acres,Kolar Road,1 BHK,"₹ 5,500/month",461 sq.ft,1 BHK Flat in Kolar Road,https://example.com/kolar-road/1-bhk,2024-02-19,5500,461.0,11.93,2024,2,Feb,8,,False
99acres,Kolar Road,1 BHK,"₹ 7,000/month",501 sq.ft,1 BHK Flat in Kolar Road,https://example.com/kolar-road/1-bhk,2024-02-19,7000,501.0,13.97,2024,2,Feb,8,,False
99acres,Kolar Road,2 BHK,"₹ 10,000/month",889 sq.ft,2 BHK Flat in Kolar Road,https://example.com/kolar-road/2-bhk,2024-02-19,10000,889.0,11.25,2024,2,Feb,8,,False
magicbricks,Kolar Road,2 BHK,"₹ 12,000/month",749 sq.ft,2 BHK Flat in Kolar Road,https://example.com/kolar-road/2-bhk,2024-02-19,12000,749.0,16.02,2024,2,Feb,8,,False
magicbricks,Kolar Road,2 BHK,"₹ 10,000/month",782 sq.ft,2 BHK Flat in Kolar Road,https://example.com/kolar-road/2-bhk,2024-02-19,10000,782.0,12.79,2024,2,Feb,8,,False
magicbricks,Kolar Road,2 BHK,"₹ 10,000/month",902 sq.ft,2 BHK Flat in Kolar Road,https://example.com/kolar-road/2-bhk,2024-02-19,10000,902.0,11.09,2024,2,Feb,8,,False
99acres,Kolar Road,2 BHK,"₹ 8,000/month",783 sq.ft,2 BHK Flat in Kolar Road,https://example.com/kolar-road/2-bhk,2024-02-19,8000,783.0,10.22,2024,2,Feb,8,,False
99acres,Kolar Road,2 BHK,"₹ 10,000/month",1045 sq.ft,2 BHK Flat in Kolar Road,https://example.com/kolar-road/2-bhk,2024-02-19,10000,1045.0,9.57,2024,2,Feb,8,,False
magicbricks,Kolar Road,2 BHK,"₹ 7,500/month",845 sq.ft,2 BHK Flat in Kolar Road,https://example.com/kolar-road/2-bhk,2024-02-19,7500,845.0,8.88,2024,2,Feb,8,,False
99acres,Kolar Road,2 BHK,"₹ 8,500/month",721 sq.ft,2 BHK Flat in Kolar Road,https://example.com/kolar-road/2-bhk,2024-02-19,8500,721.0,11.79,2024,2,Feb,8,,False
magicbricks,Kolar Road,2 BHK,"₹ 12,000/month",919 sq.ft,2 BHK Flat in Kolar Road,https://example.com/kolar-road/2-bhk,2024-02-19,12000,919.0,13.06,2024,2,Feb,8,,False
99acres,Kolar Road,2 BHK,"₹ 12,000/month",895 sq.ft,2 BHK Flat in Kolar Road,https://example.com/kolar-road/2-bhk,2024-02-19,12000,895.0,13.41,2024,2,Feb,8,,False
magicbricks,Kolar Road,2 BHK,"₹ 11,500/month",1040 sq.ft,2 BHK Flat in Kolar Road,https://example.com/kolar-road/2-bhk,2024-02-19,11500,1040.0,11.06,2024,2,Feb,8,,False
magicbricks,Kolar Road,3 BHK,"₹ 14,000/month",1414 sq.ft,3 BHK Flat in Kolar Road,https://example.com/kolar-road/3-bhk,2024-02-19,14000,1414.0,9.9,2024,2,Feb,8,,False
magicbricks,Kolar Road,3 BHK,"₹ 16,500/month",1379 sq.ft,3 BHK Flat in Kolar Road,https://example.com/kolar-road/3-bhk,2024-02-19,16500,1379.0,11.97,2024,2,Feb,8,,False
magicbricks,Kolar Road,3 BHK,"₹ 16,500/month",1160 sq.ft,3 BHK Flat in Kolar Road,https://example.com/kolar-road/3-bhk,2024-02-19,16500,1160.0,14.22,2024,2,Feb,8,,False
magicbricks,Kolar Road,3 BHK,"₹ 14,000/month",1174 sq.ft,3 BHK Flat in Kolar Road,https://example.com/kolar-road/3-bhk,2024-02-19,14000,1174.0,11.93,2024,2,Feb,8,,False
99acres,Kolar Road,3 BHK,"₹ 20,000/month",1196 sq.ft,3 BHK Flat in Kolar Road,https://example.com/kolar-road/3-bhk,2024-02-19,20000,1196.0,16.72,2024,2,Feb,8,,False
99acres,Kolar Road,3 BHK,"₹ 18,500/month",1220 sq.ft,3 BHK Flat in Kolar Road,https://example.com/kolar-road/3-bhk,2024-02-19,18500,1220.0,15.16,2024,2,Feb,8,,False
99acres,Kolar Road,3 BHK,"₹ 16,000/month",1422 sq.ft,3 BHK Flat in Kolar Road,https://example.com/kolar-road/3-bhk,2024-02-19,16000,1422.0,11.25,2024,2,Feb,8,,False
magicbricks,Kolar Road,3 BHK,"₹ 16,500/month",1325 sq.ft,3 BHK Flat in Kolar Road,https://example.com/kolar-road/3-bhk,2024-02-19,16500,1325.0,12.45,2024,2,Feb,8,,False
99acres,Kolar Road,3 BHK,"₹ 17,000/month",1323 sq.ft,3 BHK Flat in Kolar Road,https://example.com/kolar-road/3-bhk,2024-02-19,17000,1323.0,12.85,2024,2,Feb,8,,False
magicbricks,Kolar Road,3 BHK,"₹ 12,000/month",1255 sq.ft,3 BHK Flat in Kolar Road,https://example.com/kolar-road/3-bhk,2024-02-19,12000,1255.0,9.56,2024,2,Feb,8,,False
99acres,Kolar Road,3 BHK,"₹ 16,000/month",1181 sq.ft,3 BHK Flat in Kolar Road,https://example.com/kolar-road/3-bhk,2024-02-19,16000,1181.0,13.55,2024,2,Feb,8,,False
99acres,Ayodhya Nagar,1 BHK,"₹ 6,500/month",612 sq.ft,1 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/1-bhk,2024-02-19,6500,612.0,10.62,2024,2,Feb,8,,False
99acres,Ayodhya Nagar,1 BHK,"₹ 6,500/month",534 sq.ft,1 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/1-bhk,2024-02-19,6500,534.0,12.17,2024,2,Feb,8,,False
magicbricks,Ayodhya Nagar,1 BHK,"₹ 7,000/month",413 sq.ft,1 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/1-bhk,2024-02-19,7000,413.0,16.95,2024,2,Feb,8,,False
99acres,Ayodhya Nagar,1 BHK,"₹ 8,500/month",568 sq.ft,1 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/1-bhk,2024-02-19,8500,568.0,14.96,2024,2,Feb,8,,False
99acres,Ayodhya Nagar,1 BHK,"₹ 7,500/month",618 sq.ft,1 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/1-bhk,2024-02-19,7500,618.0,12.14,2024,2,Feb,8,,False
99acres,Ayodhya Nagar,1 BHK,"₹ 6,500/month",601 sq.ft,1 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/1-bhk,2024-02-19,6500,601.0,10.82,2024,2,Feb,8,,False
magicbricks,Ayodhya Nagar,1 BHK,"₹ 7,500/month",520 sq.ft,1 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/1-bhk,2024-02-19,7500,520.0,14.42,2024,2,Feb,8,,False
99acres,Ayodhya Nagar,1 BHK,"₹ 8,500/month",476 sq.ft,1 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/1-bhk,2024-02-19,8500,476.0,17.86,2024,2,Feb,8,,False
99acres,Ayodhya Nagar,1 BHK,"₹ 8,000/month",453 sq.ft,1 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/1-bhk,2024-02-19,8000,453.0,17.66,2024,2,Feb,8,,False
99acres,Ayodhya Nagar,1 BHK,"₹ 7,000/month",641 sq.ft,1 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/1-bhk,2024-02-19,7000,641.0,10.92,2024,2,Feb,8,,False
magicbricks,Ayodhya Nagar,2 BHK,"₹ 10,500/month",961 sq.ft,2 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/2-bhk,2024-02-19,10500,961.0,10.93,2024,2,Feb,8,,False
99acres,Ayodhya Nagar,2 BHK,"₹ 13,000/month",1020 sq.ft,2 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/2-bhk,2024-02-19,13000,1020.0,12.75,2024,2,Feb,8,,False
99acres,Ayodhya Nagar,2 BHK,"₹ 12,500/month",839 sq.ft,2 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/2-bhk,2024-02-19,12500,839.0,14.9,2024,2,Feb,8,,False
magicbricks,Ayodhya Nagar,2 BHK,"₹ 13,500/month",893 sq.ft,2 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/2-bhk,2024-02-19,13500,893.0,15.12,2024,2,Feb,8,,False
magicbricks,Ayodhya Nagar,2 BHK,"₹ 13,000/month",833 sq.ft,2 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/2-bhk,2024-02-19,13000,833.0,15.61,2024,2,Feb,8,,False
magicbricks,Ayodhya Nagar,2 BHK,"₹ 13,500/month",808 sq.ft,2 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/2-bhk,2024-02-19,13500,808.0,16.71,2024,2,Feb,8,,False
magicbricks,Ayodhya Nagar,2 BHK,"₹ 11,000/month",879 sq.ft,2 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/2-bhk,2024-02-19,11000,879.0,12.51,2024,2,Feb,8,,False
magicbricks,Ayodhya Nagar,2 BHK,"₹ 14,000/month",863 sq.ft,2 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/2-bhk,2024-02-19,14000,863.0,16.22,2024,2,Feb,8,,False
magicbricks,Ayodhya Nagar,2 BHK,"₹ 12,000/month",967 sq.ft,2 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/2-bhk,2024-02-19,12000,967.0,12.41,2024,2,Feb,8,,False
magicbricks,Ayodhya Nagar,2 BHK,"₹ 15,000/month",1020 sq.ft,2 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/2-bhk,2024-02-19,15000,1020.0,14.71,2024,2,Feb,8,,False
99acres,Ayodhya Nagar,3 BHK,"₹ 16,000/month",1225 sq.ft,3 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/3-bhk,2024-02-19,16000,1225.0,13.06,2024,2,Feb,8,,False
99acres,Ayodhya Nagar,3 BHK,"₹ 22,000/month",1325 sq.ft,3 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/3-bhk,2024-02-19,22000,1325.0,16.6,2024,2,Feb,8,,False
99acres,Ayodhya Nagar,3 BHK,"₹ 18,500/month",1397 sq.ft,3 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/3-bhk,2024-02-19,18500,1397.0,13.24,2024,2,Feb,8,,False
magicbricks,Ayodhya Nagar,3 BHK,"₹ 16,500/month",1204 sq.ft,3 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/3-bhk,2024-02-19,16500,1204.0,13.7,2024,2,Feb,8,,False
99acres,Ayodhya Nagar,3 BHK,"₹ 16,500/month",1218 sq.ft,3 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/3-bhk,2024-02-19,16500,1218.0,13.55,2024,2,Feb,8,,False
magicbricks,Ayodhya Nagar,3 BHK,"₹ 17,000/month",1232 sq.ft,3 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/3-bhk,2024-02-19,17000,1232.0,13.8,2024,2,Feb,8,,False
99acres,Ayodhya Nagar,3 BHK,"₹ 19,000/month",1328 sq.ft,3 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/3-bhk,2024-02-19,19000,1328.0,14.31,2024,2,Feb,8,,False
magicbricks,Ayodhya Nagar,3 BHK,"₹ 19,000/month",1300 sq.ft,3 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/3-bhk,2024-02-19,19000,1300.0,14.62,2024,2,Feb,8,,False
magicbricks,Ayodhya Nagar,3 BHK,"₹ 16,500/month",1203 sq.ft,3 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/3-bhk,2024-02-19,16500,1203.0,13.72,2024,2,Feb,8,,False
magicbricks,Ayodhya Nagar,3 BHK,"₹ 18,000/month",1487 sq.ft,3 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/3-bhk,2024-02-19,18000,1487.0,12.1,2024,2,Feb,8,,False
magicbricks,Hoshangabad Road,1 BHK,"₹ 10,500/month",442 sq.ft,1 BHK Flat in Hoshangabad Road,https://example.com/hoshangabad-road/1-bhk,2024-02-19,10500,442.0,23.76,2024,2,Feb,8,,False
magicbricks,Hoshangabad Road,1 BHK,"₹ 10,000/month",442 sq.ft,1 BHK Flat in Hoshangabad Road,https://example.com/hoshangabad-road/1-bhk,2024-02-19,10000,442.0,22.62,2024,2,Feb,8,,False
99acres,Hoshangabad Road,1 BHK,"₹ 8,500/month",446 sq.ft,1 BHK Flat in Hoshangabad Road,https://example.com/hoshangabad-road/1-bhk,2024-02-19,8500,446.0,19.06,2024,2,Feb,8,,False
99acres,Hoshangabad Road,1 BHK,"₹ 8,000/month",531 sq.ft,1 BHK Flat in Hoshangabad Road,https://example.com/hoshangabad-road/1-bhk,2024-02-19,8000,531.0,15.07,2024,2,Feb,8,,False
99acres,Hoshangabad Road,1 BHK,"₹ 8,500/month",636 sq.ft,1 BHK Flat in Hoshangabad Road,https://example.com/hoshangabad-road/1-bhk,2024-02-19,8500,636.0,13.36,2024,2,Feb,8,,False
